image_name,method,iou,dice,precision,recall,mask_area,area_ratio,dino_score,sam_score,inference_time
00/0004bef1.jpg,main_object,1.0,1.0,1.0,1.0,1615,0.0246429443359375,,0.9712631702423096,13.73452549999638
00/0004bef1.jpg,hint,0.1732089232089232,0.29527379102294543,0.1732089232089232,1.0,9324,0.14227294921875,0.850660502910614,0.9765067100524902,13.215466199995717
00/0004bef1.jpg,carpet,0.0,0.0,0.0,0.0,7354,0.112213134765625,0.6192629933357239,0.9794760942459106,0.2550303000025451
00/0004bef1.jpg,rug,0.0,0.0,0.0,0.0,7367,0.1124114990234375,0.5904645919799805,0.9787454605102539,0.2599513000022853
00/0004bef1.jpg,area_rug,0.0,0.0,0.0,0.0,7395,0.1128387451171875,0.6439247727394104,0.9788153171539307,0.26207020000583725
00/00a98975.jpg,main_object,1.0,1.0,1.0,1.0,24883,0.3796844482421875,,0.9736890196800232,10.092201400002523
00/00a98975.jpg,hint,0.0,0.0,0.0,0.0,10641,0.1623687744140625,0.45627081394195557,0.9521975517272949,0.48578850000194507
00/00a98975.jpg,carpet,0.9458542905044963,0.9721738108759082,0.9480216926367248,0.9975887151870755,26184,0.3995361328125,0.6223598718643188,0.992416262626648,0.25607339999987744
00/00a98975.jpg,rug,0.9459325585825872,0.9722151514558164,0.9479914464640293,0.9977092794277217,26188,0.39959716796875,0.6680665612220764,0.9914278388023376,0.26556600000185426
00/00a98975.jpg,area_rug,0.9458542905044963,0.9721738108759082,0.9480216926367248,0.9975887151870755,26184,0.3995361328125,0.6778730154037476,0.9926183819770813,0.25785679999535205
04/04351089.jpg,main_object,1.0,1.0,1.0,1.0,8079,0.1232757568359375,,0.9032492637634277,10.020827000000281
04/04351089.jpg,hint,0.0,0.0,0.0,0.0,5952,0.0908203125,0.5097083449363708,0.9921793341636658,0.5357689000011305
04/04351089.jpg,carpet,0.0,0.0,0.0,0.0,648,0.0098876953125,0.2920167148113251,0.9292102456092834,0.32743720000144094
04/04351089.jpg,rug,0.0,0.0,0.0,0.0,0,0.0,,,0.351088700001128
04/04351089.jpg,area_rug,0.0,0.0,0.0,0.0,651,0.0099334716796875,0.32702332735061646,0.9292207360267639,0.2637682999993558
04/048bd865.jpg,main_object,0.0,0.0,0.0,0.0,0,0.0,,0.9231725335121155,10.151148999997531
04/048bd865.jpg,hint,0.3488779036703268,0.5172861127326976,0.3488779036703268,1.0,45718,0.9301350911458334,0.4232710897922516,0.9821420311927795,0.5339727000027779
04/048bd865.jpg,carpet,0.0,0.0,0.0,0.0,0,0.0,0.320361852645874,0.9666225910186768,0.3379133999987971
04/048bd865.jpg,rug,0.0,0.0,0.0,0.0,0,0.0,,,0.32088800000201445
04/048bd865.jpg,area_rug,0.0,0.0,0.0,0.0,732,0.014892578125,0.26938873529434204,0.9736302495002747,0.334963000001153
07/07cd3c4b.jpg,main_object,0.0,0.0,0.0,0.0,0,0.0,,0.9462735652923584,10.177633699997386
07/07cd3c4b.jpg,hint,0.9270939301458121,0.9621678690832307,0.9880227155394941,0.9376316691979815,19370,0.295562744140625,0.6642513275146484,0.9346200227737427,0.4669510999956401
07/07cd3c4b.jpg,carpet,0.09171525158003038,0.16802046403087556,1.0,0.09171525158003038,1872,0.028564453125,0.25755634903907776,0.6816409230232239,0.2760673000011593
07/07cd3c4b.jpg,rug,0.9270939301458121,0.9621678690832307,0.9880227155394941,0.9376316691979815,19370,0.295562744140625,0.27797654271125793,0.9336392879486084,0.26937579999503214
07/07cd3c4b.jpg,area_rug,0.9270939301458121,0.9621678690832307,0.9880227155394941,0.9376316691979815,19370,0.295562744140625,0.2978578507900238,0.9334496855735779,0.24610779999784427
09/097bb159.jpg,main_object,0.0,0.0,0.0,0.0,0,0.0,,0.9233461022377014,9.809874900005525
09/097bb159.jpg,hint,0.7587468660357328,0.8628266872150517,0.7749377133893144,0.9732016108004752,43348,0.66143798828125,0.7827156782150269,0.990999162197113,0.4353276000038022
09/097bb159.jpg,carpet,0.0,0.0,0.0,0.0,586,0.008941650390625,0.5125885605812073,0.9686480164527893,0.2633015000028536
09/097bb159.jpg,rug,0.0,0.0,0.0,0.0,585,0.0089263916015625,0.43586885929107666,0.9695337414741516,0.2677114000034635
09/097bb159.jpg,area_rug,0.0,0.0,0.0,0.0,591,0.0090179443359375,0.46820443868637085,0.968524694442749,0.2947721000018646
0a/0adc8403.jpg,main_object,1.0,1.0,1.0,1.0,61262,0.9384497549019608,,0.9942734241485596,10.666142499998386
0a/0adc8403.jpg,hint,0.9828338574087147,0.9913426218101202,0.9828338574087147,1.0,62332,0.9548406862745098,0.5546641945838928,0.9799742698669434,0.4764175999953295
0a/0adc8403.jpg,carpet,0.9841601336589128,0.9920168407416403,0.9841601336589128,1.0,62248,0.9535539215686275,0.3473548889160156,0.9795693159103394,0.27436609999858774
0a/0adc8403.jpg,rug,0.990140936126196,0.9950460473955203,0.990140936126196,1.0,61872,0.9477941176470588,0.2983638346195221,0.9798405170440674,0.26742189999640686
0a/0adc8403.jpg,area_rug,0.9836860528597579,0.9917759430144083,0.9836860528597579,1.0,62278,0.9540134803921568,0.4200343191623688,0.98051518201828,0.28601920000073733
0b/0b802d13.jpg,main_object,1.0,1.0,1.0,1.0,37062,0.565521240234375,,0.9332318305969238,10.651253600000928
0b/0b802d13.jpg,hint,0.90878502836653,0.9522130725681935,0.9101037926115402,0.9984080729588257,40658,0.620391845703125,0.6534273028373718,0.9659596681594849,0.464991300003021
0b/0b802d13.jpg,carpet,0.9090752751572327,0.9523723731452765,0.9103948825193751,0.9984080729588257,40645,0.6201934814453125,0.6276181936264038,0.965949535369873,0.28045449999626726
0b/0b802d13.jpg,rug,0.90878502836653,0.9522130725681935,0.9101037926115402,0.9984080729588257,40658,0.620391845703125,0.6534273028373718,0.9659596681594849,0.26744699999835575
0b/0b802d13.jpg,area_rug,0.9048655256723717,0.9500571179196242,0.906039611232159,0.9985699638443689,40847,0.6232757568359375,0.6285189986228943,0.9659652709960938,0.2643385999981547
0c/0c789496.jpg,main_object,0.0,0.0,0.0,0.0,0,0.0,,0.9614385366439819,11.007913599998574
0c/0c789496.jpg,hint,0.6764548722432722,0.8070063601987744,0.9819829349129117,0.6849561004402253,28362,0.432769775390625,0.7308865785598755,0.9758767485618591,0.4887224999984028
0c/0c789496.jpg,carpet,0.0,0.0,0.0,0.0,4908,0.07489013671875,0.34383711218833923,0.9782524108886719,0.26484469999559224
0c/0c789496.jpg,rug,0.0,0.0,0.0,0.0,4910,0.074920654296875,0.27268901467323303,0.9780135750770569,0.3389087000032305
0c/0c789496.jpg,area_rug,0.0,0.0,0.0,0.0,4914,0.074981689453125,0.39357349276542664,0.9783373475074768,0.300992700002098
0c/0cbfca58.jpg,main_object,1.0,1.0,1.0,1.0,20256,0.5346283783783784,,0.9573966264724731,10.038899400002265
0c/0cbfca58.jpg,hint,0.6049817812556,0.7538799359857085,0.6049817812556,1.0,33482,0.8837098817567568,0.41469889879226685,1.0044530630111694,0.6874205999993137
