image_name,method,iou,dice,precision,recall,mask_area,area_ratio,dino_score,sam_score,inference_time
00/0004bef1.jpg,main_object,0.17371195009142734,0.2960043988269795,1.0,0.17371195009142734,1615,0.0246429443359375,,0.9712631702423096,15.286839500000497
00/0004bef1.jpg,carpet,0.0,0.0,0.0,0.0,7354,0.112213134765625,0.6192629933357239,0.9794760942459106,707.1248911000002
00/0004bef1.jpg,rug,0.0,0.0,0.0,0.0,7367,0.1124114990234375,0.5904645919799805,0.9787454605102539,0.24170800000138115
00/0004bef1.jpg,area_rug,0.0,0.0,0.0,0.0,7395,0.1128387451171875,0.6439247727394104,0.9788153171539307,0.24073839999982738
00/00a98975.jpg,main_object,0.0,0.0,0.0,0.0,24883,0.3796844482421875,,0.9736890196800232,9.431438099998559
00/00a98975.jpg,carpet,0.0,0.0,0.0,0.0,26184,0.3995361328125,0.6223598718643188,0.992416262626648,0.42763600000034785
00/00a98975.jpg,rug,0.0,0.0,0.0,0.0,26188,0.39959716796875,0.6680665612220764,0.9914278388023376,0.265123199998925
00/00a98975.jpg,area_rug,0.0,0.0,0.0,0.0,26184,0.3995361328125,0.6778730154037476,0.9926183819770813,0.2918014000006224
04/04351089.jpg,main_object,0.14870713779336592,0.258912185535868,0.9866320089119941,0.1490073653119976,8079,0.1232757568359375,,0.9032492637634277,9.66626290000022
04/04351089.jpg,carpet,0.005870768773455207,0.011673008015958036,0.4876543209876543,0.005907204546304258,648,0.0098876953125,0.2920167148113251,0.9292102456092834,0.42778480000015406
04/04351089.jpg,rug,0.0,0.0,0.0,0.0,0,0.0,,,0.23860899999999674
04/04351089.jpg,area_rug,0.00587044158353304,0.011672361252193186,0.48540706605222733,0.005907204546304258,651,0.0099334716796875,0.32702332735061646,0.9292207360267639,0.2414254000013898
04/048bd865.jpg,main_object,0.0,0.0,0.0,0.0,0,0.0,,0.9231725335121155,9.749213600000076
04/048bd865.jpg,carpet,0.0,0.0,0.0,0.0,0,0.0,0.320361852645874,0.9666225910186768,0.6170594000013807
04/048bd865.jpg,rug,0.0,0.0,0.0,0.0,0,0.0,,,0.36128650000136986
04/048bd865.jpg,area_rug,0.0,0.0,0.0,0.0,732,0.014892578125,0.26938873529434204,0.9736302495002747,0.31354819999978645
07/07cd3c4b.jpg,main_object,0.0,0.0,0.0,0.0,0,0.0,,0.9462735652923584,10.08326549999947
07/07cd3c4b.jpg,carpet,0.09171525158003038,0.16802046403087556,1.0,0.09171525158003038,1872,0.028564453125,0.25755634903907776,0.6816409230232239,0.4341922000003251
07/07cd3c4b.jpg,rug,0.9270939301458121,0.9621678690832307,0.9880227155394941,0.9376316691979815,19370,0.295562744140625,0.27797654271125793,0.9336392879486084,0.24570889999995416
07/07cd3c4b.jpg,area_rug,0.9270939301458121,0.9621678690832307,0.9880227155394941,0.9376316691979815,19370,0.295562744140625,0.2978578507900238,0.9334496855735779,0.24170459999913874
09/097bb159.jpg,main_object,0.0,0.0,0.0,0.0,0,0.0,,0.9233461022377014,10.039833900000303
09/097bb159.jpg,carpet,0.0,0.0,0.0,0.0,586,0.008941650390625,0.5125885605812073,0.9686480164527893,0.43329629999971075
09/097bb159.jpg,rug,0.0,0.0,0.0,0.0,585,0.0089263916015625,0.43586885929107666,0.9695337414741516,0.244175499999983
09/097bb159.jpg,area_rug,0.0,0.0,0.0,0.0,591,0.0090179443359375,0.46820443868637085,0.968524694442749,0.24811140000019805
0a/0adc8403.jpg,main_object,0.3929352616630211,0.5641830923195913,0.3929352616630211,1.0,61262,0.9384497549019608,,0.9942734241485596,9.83433519999926
0a/0adc8403.jpg,carpet,0.3867112196375787,0.5577386468952734,0.3867112196375787,1.0,62248,0.9535539215686275,0.3473548889160156,0.9795693159103394,0.44742589999987104
0a/0adc8403.jpg,rug,0.38906128782001553,0.5601787210276459,0.38906128782001553,1.0,61872,0.9477941176470588,0.2983638346195221,0.9798405170440674,0.24882870000146795
0a/0adc8403.jpg,area_rug,0.3865249365747134,0.557544875506659,0.3865249365747134,1.0,62278,0.9540134803921568,0.4200343191623688,0.98051518201828,0.2535982999997941
0b/0b802d13.jpg,main_object,0.9763272871706606,0.9880218661235864,0.9948464734768766,0.9812902538989727,37062,0.565521240234375,,0.9332318305969238,10.353592799998296
0b/0b802d13.jpg,carpet,0.8980126665210745,0.9462662524450581,0.9105178988805511,0.9849363921860861,40645,0.6201934814453125,0.6276181936264038,0.965949535369873,0.4343840999990789
0b/0b802d13.jpg,rug,0.8977294779739957,0.946109009101135,0.9102267696394314,0.9849363921860861,40658,0.620391845703125,0.6534273028373718,0.9659596681594849,0.24782549999872572
0b/0b802d13.jpg,area_rug,0.8936324342597735,0.943828821361625,0.906015129630083,0.9849363921860861,40847,0.6232757568359375,0.6285189986228943,0.9659652709960938,0.24600620000092022
0c/0c789496.jpg,main_object,0.0,0.0,0.0,0.0,0,0.0,,0.9614385366439819,9.713788000000932
0c/0c789496.jpg,carpet,0.0,0.0,0.0,0.0,4908,0.07489013671875,0.34383711218833923,0.9782524108886719,0.4298837000005733
0c/0c789496.jpg,rug,0.0,0.0,0.0,0.0,4910,0.074920654296875,0.27268901467323303,0.9780135750770569,0.24296619999950053
0c/0c789496.jpg,area_rug,0.0,0.0,0.0,0.0,4914,0.074981689453125,0.39357349276542664,0.9783373475074768,0.24170960000083141
0c/0cbfca58.jpg,main_object,0.690412079484645,0.8168565379574554,1.0,0.690412079484645,20256,0.5346283783783784,,0.9573966264724731,9.516278799999782
0c/0cbfca58.jpg,carpet,0.8644607916133067,0.9273038033321087,0.8725949975949976,0.9893316063942194,33264,0.877956081081081,0.42093491554260254,0.9994145631790161,0.5483652000002621
0c/0cbfca58.jpg,rug,0.8645637863759569,0.9273630569178422,0.872699939867709,0.9893316063942194,33260,0.8778505067567568,0.4595184326171875,0.9988110065460205,0.3571441000003688
0c/0cbfca58.jpg,area_rug,0.8650906928337794,0.9276660874001562,0.8714653726335969,0.9916152561436995,33384,0.8811233108108109,0.41146591305732727,1.0028021335601807,0.36087920000136364
0d/0dc8bb97.jpg,main_object,0.0,0.0,0.0,0.0,0,0.0,,0.9220874309539795,9.72899150000012
0d/0dc8bb97.jpg,carpet,0.0,0.0,0.0,0.0,33068,0.50457763671875,0.5782372355461121,0.975627601146698,0.4355558999995992
0d/0dc8bb97.jpg,rug,0.0,0.0,0.0,0.0,33129,0.5055084228515625,0.6794256567955017,0.9762154817581177,0.25759710000056657
0d/0dc8bb97.jpg,area_rug,0.0,0.0,0.0,0.0,32132,0.49029541015625,0.6394401788711548,0.9740801453590393,0.24967319999996107
0e/0eaddd3d.jpg,main_object,0.0,0.0,0.0,0.0,37319,0.5694427490234375,,1.001930594444275,10.440468999999212
0e/0eaddd3d.jpg,carpet,0.0,0.0,0.0,0.0,41532,0.63372802734375,0.847622275352478,0.9858273863792419,0.44059240000024147
0e/0eaddd3d.jpg,rug,0.0,0.0,0.0,0.0,41512,0.6334228515625,0.8669043779373169,0.9857832789421082,0.2552222999984224
0e/0eaddd3d.jpg,area_rug,0.0,0.0,0.0,0.0,41517,0.6334991455078125,0.8115758895874023,0.9857029914855957,0.24658459999955085
11/115c92fe.jpg,main_object,0.004017544506284324,0.008002936857562409,0.18166666666666667,0.004091591591591592,600,0.0091552734375,,0.8894862532615662,10.034876599998825
11/115c92fe.jpg,carpet,0.0,0.0,0.0,0.0,0,0.0,,,0.2569840000014665
11/115c92fe.jpg,rug,0.0,0.0,0.0,0.0,0,0.0,,,0.2471908000006806
11/115c92fe.jpg,area_rug,0.0,0.0,0.0,0.0,0,0.0,,,0.24494740000045567
11/1191417b.jpg,main_object,0.96765419392781,0.9835612344018531,0.9900714554343738,0.9771360700764605,13295,0.2028656005859375,,1.0004994869232178,10.102098000001206
11/1191417b.jpg,carpet,0.9612157786282014,0.9802243986641149,0.9911215662467749,0.969564249127756,13178,0.201080322265625,0.6657769083976746,0.9846221804618835,0.4506655999994109
11/1191417b.jpg,rug,0.9613686534216336,0.9803038829487901,0.9909739077669902,0.9698611832826071,13184,0.201171875,0.7697471380233765,0.9844194054603577,0.3079051000004256
11/1191417b.jpg,area_rug,0.961439399514313,0.9803406618143619,0.991049078358492,0.9698611832826071,13183,0.2011566162109375,0.7328317165374756,0.9843900203704834,0.30353680000007444
12/126f9fb9.jpg,main_object,0.0,0.0,0.0,0.0,3025,0.0461578369140625,,0.9348526000976562,9.883108600000924
12/126f9fb9.jpg,carpet,0.0,0.0,0.0,0.0,0,0.0,,,0.23980769999980112
12/126f9fb9.jpg,rug,0.0,0.0,0.0,0.0,0,0.0,,,0.24161160000039672
12/126f9fb9.jpg,area_rug,0.04225501871384825,0.08108383832200934,0.042314408620469354,0.9678519240136386,46958,0.716522216796875,0.31385236978530884,0.9637289047241211,0.436674699998548
13/139d7518.jpg,main_object,0.07375341752375993,0.13737496210973021,1.0,0.07375341752375993,2266,0.034576416015625,,0.9380074739456177,10.053674999999203
13/139d7518.jpg,carpet,0.0,0.0,0.0,0.0,1992,0.0303955078125,0.2781990170478821,0.9597117304801941,0.4346419000012247
13/139d7518.jpg,rug,0.0,0.0,0.0,0.0,2034,0.031036376953125,0.2964708209037781,0.995135486125946,0.2477366000002803
13/139d7518.jpg,area_rug,0.0,0.0,0.0,0.0,1972,0.03009033203125,0.2967455983161926,0.9595832228660583,0.2429537000007258
13/13b61d5c.jpg,main_object,0.9963747376454875,0.9981840772245054,0.9967551059362474,0.9996171516079633,5239,0.10943766711229946,,1.000083565711975,9.861510299999281
13/13b61d5c.jpg,carpet,0.0,0.0,0.0,0.0,3500,0.07311163101604277,0.3437175750732422,0.9796543121337891,0.49998539999978675
13/13b61d5c.jpg,rug,0.13919160160933627,0.24436907963980822,0.13919160160933627,1.0,37531,0.7839864639037433,0.30529019236564636,0.9240947365760803,0.3134805999998207
13/13b61d5c.jpg,area_rug,0.0,0.0,0.0,0.0,3495,0.07300718582887701,0.3884582221508026,0.9801820516586304,0.30972619999920425
17/1788b0de.jpg,main_object,0.5674753601213041,0.7240628778718259,1.0,0.5674753601213041,1497,0.022931985294117645,,0.8938159942626953,9.639810100001341
17/1788b0de.jpg,carpet,0.0,0.0,0.0,0.0,0,0.0,,,0.23961070000041218
17/1788b0de.jpg,rug,0.9747835905156191,0.9872307985515533,0.9927175162897662,0.9818043972706596,2609,0.03996629901960784,0.2642363905906677,0.9677717089653015,0.43689570000060485
17/1788b0de.jpg,area_rug,0.042713730569948184,0.08192801018665176,0.042713730569948184,1.0,61760,0.946078431372549,0.2749556005001068,0.9583028554916382,0.2608332999989216
18/18fd2995.jpg,main_object,0.4127522440440035,0.5843236077438464,0.4127522440440035,1.0,59268,0.90435791015625,,0.9808950424194336,9.692057000000204
18/18fd2995.jpg,carpet,0.20970310777147058,0.34670177570724464,0.9953479356464431,0.2099088419245391,5159,0.0787200927734375,0.2878269553184509,0.9105669260025024,0.43775900000036927
18/18fd2995.jpg,rug,0.05211952744961779,0.09907529722589167,1.0,0.05211952744961779,1275,0.0194549560546875,0.27098315954208374,0.9593982100486755,0.2436271000005945
18/18fd2995.jpg,area_rug,0.4639937878044793,0.6338739845342117,0.9995597816516992,0.4640886236356947,11358,0.173309326171875,0.33652666211128235,0.9210203886032104,0.2504081999995833
1b/1beafe81.jpg,main_object,0.9156986888678399,0.9559944830457751,0.9156986888678399,1.0,40118,0.9328031994047619,,1.0117697715759277,9.94768809999914
1b/1beafe81.jpg,carpet,0.8150860191637631,0.8981238470882886,1.0,0.8150860191637631,29943,0.6962193080357143,0.38689878582954407,0.9925658106803894,0.5409123999997973
1b/1beafe81.jpg,rug,0.8151132404181185,0.8981403719256149,1.0,0.8151132404181185,29944,0.6962425595238095,0.39121145009994507,0.9909298419952393,0.3549073000012868
1b/1beafe81.jpg,area_rug,0.8151404616724739,0.8981568962673026,1.0,0.8151404616724739,29945,0.6962658110119048,0.4539000689983368,0.9895035028457642,0.35236540000005334
1d/1de38477.jpg,main_object,0.0,0.0,0.0,0.0,20950,0.319671630859375,,0.980679988861084,9.95532859999912
1d/1de38477.jpg,carpet,0.0,0.0,0.0,0.0,9387,0.1432342529296875,0.6282321214675903,0.9055424928665161,0.4345130000001518
1d/1de38477.jpg,rug,0.0,0.0,0.0,0.0,9338,0.142486572265625,0.6010340452194214,0.8997211456298828,0.24550579999959155
1d/1de38477.jpg,area_rug,0.0,0.0,0.0,0.0,9350,0.142669677734375,0.6437616348266602,0.9019274115562439,0.2517160999996122
1f/1f2efb1c.jpg,main_object,0.06485522044755906,0.12181040051679587,0.06485522044755906,1.0,46519,0.9366744523195877,,0.9898315668106079,9.775323099998786
1f/1f2efb1c.jpg,carpet,0.06440663492944516,0.12101885278780586,0.06440663492944516,1.0,46843,0.9431982925257731,0.5510419607162476,0.9809538125991821,0.48784729999897536
1f/1f2efb1c.jpg,rug,0.06432835820895523,0.12088066189875193,0.06432835820895523,1.0,46900,0.9443460051546392,0.5672339797019958,0.9796267747879028,0.30226109999966866
1f/1f2efb1c.jpg,area_rug,0.06432835820895523,0.12088066189875193,0.06432835820895523,1.0,46900,0.9443460051546392,0.591292679309845,0.9801158905029297,0.30380259999947157
1f/1f9d4b5e.jpg,main_object,0.26876775328012986,0.4236673773987207,0.9987434028650415,0.26885866991407886,3979,0.0607147216796875,,0.9223509430885315,9.972198299999945
1f/1f9d4b5e.jpg,carpet,0.0,0.0,0.0,0.0,0,0.0,0.3440367579460144,0.9661189317703247,0.4298951999990095
