image_name,main_object_iou,best_class_method,best_class_iou,winner
54/540e2795.jpg,0.9923271770405528,rug,0.9783483658229076,main_object
54/54e4b681.jpg,0.0,rug,0.8891155471368206,best_class
55/559b24ac.jpg,0.997758076021604,rug,0.9977573904179409,main_object
57/5732943c.jpg,0.9570204032355427,area_rug,0.6766827436083487,main_object
57/57a4d0bc.jpg,0.39158258864226003,area_rug,0.27273467173087357,main_object
58/5804e80e.jpg,0.0,area_rug,0.0,tie
5a/5a3584c9.jpg,0.4277719482336481,area_rug,0.230404719307577,main_object
5a/5a377982.jpg,0.8964610084559975,carpet,0.8943767572633552,main_object
5a/5ac117ff.jpg,0.026885768702662002,carpet,0.30904113386699933,best_class
5b/5be2fcea.jpg,0.9903672192068848,rug,0.9920207558253378,best_class
5d/5d00c75b.jpg,0.0,carpet,0.0,tie
5d/5dfc4822.jpg,0.9928124584054306,carpet,0.0,main_object
5e/5e23eace.jpg,0.08098691025520294,carpet,0.3249611316705717,best_class
5f/5f491e9a.jpg,0.0,carpet,0.0,tie
60/600ead9b.jpg,0.0,area_rug,0.0019571173835515156,best_class
60/60ab5605.jpg,0.10448352344740178,rug,0.0,main_object
61/61c044c8.jpg,0.9690089265278096,carpet,0.9690089265278096,tie
63/635dadab.jpg,0.11008874166768903,carpet,0.0,main_object
63/63e02681.jpg,0.0,rug,0.3496871859703718,best_class
66/66505074.jpg,0.0,area_rug,0.30380939561179165,best_class
67/67017248.jpg,0.0,area_rug,0.8163183048310013,best_class
67/670a016a.jpg,0.0,area_rug,0.0,tie
67/67aa53dd.jpg,0.9674708325093929,area_rug,0.9712507409602845,best_class
6a/6ae4b0c3.jpg,0.910550924984753,rug,0.9877947159452968,best_class
6b/6b8442fb.jpg,0.0,rug,0.005664698083644691,best_class
6c/6cac28b0.jpg,0.12815511702615878,area_rug,0.0,main_object
71/71d43e9a.jpg,0.0,carpet,5.090353779587681e-05,best_class
74/74946bc6.jpg,0.0,area_rug,0.0016428068528514432,best_class
76/76798de2.jpg,0.9983874461479217,carpet,0.998195163036939,main_object
77/7749d6d2.jpg,0.0002993051843933725,rug,0.00027791435962118134,main_object
7c/7ce8cda2.jpg,0.6567029774872912,area_rug,0.0,main_object
7d/7dce32c8.jpg,0.0,carpet,0.7180962506644986,best_class
7f/7fed406b.jpg,0.0,area_rug,0.822787979966611,best_class
80/803370c5.jpg,0.7793741629124559,rug,0.7925007867154027,best_class
80/80c2ac19.jpg,0.9707298999629492,rug,0.9765973254086181,best_class
82/825d0f45.jpg,0.0,rug,0.014712362301101591,best_class
83/8328b6ae.jpg,0.0,rug,0.9934415990006246,best_class
83/835c08ac.jpg,0.3925837195979376,rug,0.0,main_object
84/84009590.jpg,0.3163654812524159,carpet,0.984637397394382,best_class
84/84b21542.jpg,0.00022925263640531865,carpet,0.0,main_object
84/84d46503.jpg,0.0,area_rug,0.8891404764061226,best_class
85/851a6e6d.jpg,0.0,rug,0.32706780325997786,best_class
85/8593e7dc.jpg,0.027360330388895262,rug,0.0,main_object
85/859bc76b.jpg,0.0,rug,0.38403869028986415,best_class
86/864071d3.jpg,0.0,carpet,0.0,tie
87/87d53cae.jpg,0.0,area_rug,0.7564219462348687,best_class
87/87e4547c.jpg,0.977338014682413,area_rug,0.9816685969886977,best_class
88/8858684e.jpg,0.3283873486919172,area_rug,0.3318208719668574,best_class
88/88b19c9c.jpg,0.0,rug,0.0,tie
88/88bc7d39.jpg,0.14450225459590704,rug,0.11305260111424643,main_object
89/89d183a2.jpg,0.0,area_rug,0.02716801602537351,best_class
8a/8ac9fb4f.jpg,0.0,carpet,0.0,tie
8d/8d6b4b99.jpg,0.09128922439313203,carpet,0.04445880672154568,main_object
8d/8d6bf2d4.jpg,0.6665233763777362,area_rug,0.7513130512337727,best_class
8f/8f80ecaa.jpg,0.0,area_rug,0.9866870798109565,best_class
91/911bac33.jpg,0.0,area_rug,0.0,tie
92/92eb000d.jpg,0.56614981100054,area_rug,0.5544748082960218,main_object
94/946e88ab.jpg,0.0,area_rug,0.0,tie
95/95f8c680.jpg,0.028973912497843035,carpet,0.028973912497843035,tie
97/97fe7082.jpg,0.0,area_rug,0.001430615164520744,best_class
98/981c0c34.jpg,0.0,rug,0.9961587708066582,best_class
99/99f8d9dd.jpg,0.22888482632541132,area_rug,0.0,main_object
9d/9daa134c.jpg,0.08912491341491573,rug,0.8857903539611565,best_class
